ResponseID,Question,Response
R_cIay1PiBWtSgPpr,Timing-First Click.58,0
R_4IrZFD1AjeRZm1T,Timing-First Click.58,0
R_8finadprGjxTKTP,Timing-First Click.58,0
R_ahZZOGMuJqHBtGd,Timing-First Click.58,0
R_249FSn3J0TI9ZWt,Timing-First Click.58,0
R_0H5BNGYtHbJlJLn,Timing-First Click.58,0
R_20ntoiSqvPVfdTT,Timing-First Click.58,0
R_4H1Izll8EGknlaJ,Timing-First Click.58,0
R_8hTzTWhIt3n7AHz,Timing-First Click.58,0
R_1MqpDS8VpRmCxGR,Timing-First Click.58,0
R_3XikxXHI9f3RNY1,Timing-First Click.58,0
R_bawhqfyJXOGMbZz,Timing-First Click.58,0
R_9STal68um6rtI45,Timing-First Click.58,0
R_3NMmCSjk8xZPyHH,Timing-First Click.58,0
R_6zMVC9kuhl7oD5j,Timing-First Click.58,0
R_9ua0FR0zNLyRqa9,Timing-First Click.58,0
R_eyQ92M2faxNQWFf,Timing-First Click.58,0
R_7379KPKAfmA5Sy9,Timing-First Click.58,0
R_8868VvS8DH4InYh,Timing-Last Click.58,0
R_brBsncrK2secV7v,Timing-Last Click.58,0
R_cIay1PiBWtSgPpr,Timing-Last Click.58,0
R_4IrZFD1AjeRZm1T,Timing-Last Click.58,0
R_8finadprGjxTKTP,Timing-Last Click.58,0
R_ahZZOGMuJqHBtGd,Timing-Last Click.58,0
R_249FSn3J0TI9ZWt,Timing-Last Click.58,0
R_0H5BNGYtHbJlJLn,Timing-Last Click.58,0
R_20ntoiSqvPVfdTT,Timing-Last Click.58,0
R_4H1Izll8EGknlaJ,Timing-Last Click.58,0
R_8hTzTWhIt3n7AHz,Timing-Last Click.58,0
R_1MqpDS8VpRmCxGR,Timing-Last Click.58,0
R_3XikxXHI9f3RNY1,Timing-Last Click.58,0
R_bawhqfyJXOGMbZz,Timing-Last Click.58,0
R_9STal68um6rtI45,Timing-Last Click.58,0
R_3NMmCSjk8xZPyHH,Timing-Last Click.58,0
R_6zMVC9kuhl7oD5j,Timing-Last Click.58,0
R_9ua0FR0zNLyRqa9,Timing-Last Click.58,0
R_eyQ92M2faxNQWFf,Timing-Last Click.58,0
R_7379KPKAfmA5Sy9,Timing-Last Click.58,0
R_8868VvS8DH4InYh,Timing-Page Submit.58,0.675
R_brBsncrK2secV7v,Timing-Page Submit.58,1.517
R_cIay1PiBWtSgPpr,Timing-Page Submit.58,2.007
R_4IrZFD1AjeRZm1T,Timing-Page Submit.58,1.0
R_8finadprGjxTKTP,Timing-Page Submit.58,0.904
R_ahZZOGMuJqHBtGd,Timing-Page Submit.58,0.839
R_249FSn3J0TI9ZWt,Timing-Page Submit.58,0.898
R_0H5BNGYtHbJlJLn,Timing-Page Submit.58,1.052
R_20ntoiSqvPVfdTT,Timing-Page Submit.58,0.986
R_4H1Izll8EGknlaJ,Timing-Page Submit.58,0.823
R_8hTzTWhIt3n7AHz,Timing-Page Submit.58,0.706
R_1MqpDS8VpRmCxGR,Timing-Page Submit.58,1.002
R_3XikxXHI9f3RNY1,Timing-Page Submit.58,0.896
R_bawhqfyJXOGMbZz,Timing-Page Submit.58,0.669
R_9STal68um6rtI45,Timing-Page Submit.58,1.126
R_3NMmCSjk8xZPyHH,Timing-Page Submit.58,1.286
R_6zMVC9kuhl7oD5j,Timing-Page Submit.58,0.689
R_9ua0FR0zNLyRqa9,Timing-Page Submit.58,0.817
R_eyQ92M2faxNQWFf,Timing-Page Submit.58,1.041
R_7379KPKAfmA5Sy9,Timing-Page Submit.58,0.874
R_8868VvS8DH4InYh,Timing-Click Count.58,0
R_brBsncrK2secV7v,Timing-Click Count.58,0
R_cIay1PiBWtSgPpr,Timing-Click Count.58,0
R_4IrZFD1AjeRZm1T,Timing-Click Count.58,0
R_8finadprGjxTKTP,Timing-Click Count.58,0
R_ahZZOGMuJqHBtGd,Timing-Click Count.58,0
R_249FSn3J0TI9ZWt,Timing-Click Count.58,0
R_0H5BNGYtHbJlJLn,Timing-Click Count.58,0
R_20ntoiSqvPVfdTT,Timing-Click Count.58,0
R_4H1Izll8EGknlaJ,Timing-Click Count.58,0
R_8hTzTWhIt3n7AHz,Timing-Click Count.58,0
R_1MqpDS8VpRmCxGR,Timing-Click Count.58,0
R_3XikxXHI9f3RNY1,Timing-Click Count.58,0
R_bawhqfyJXOGMbZz,Timing-Click Count.58,0
R_9STal68um6rtI45,Timing-Click Count.58,0
R_3NMmCSjk8xZPyHH,Timing-Click Count.58,0
R_6zMVC9kuhl7oD5j,Timing-Click Count.58,0
R_9ua0FR0zNLyRqa9,Timing-Click Count.58,0
R_eyQ92M2faxNQWFf,Timing-Click Count.58,0
R_7379KPKAfmA5Sy9,Timing-Click Count.58,0
R_8868VvS8DH4InYh,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_brBsncrK2secV7v,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_cIay1PiBWtSgPpr,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_4IrZFD1AjeRZm1T,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_8finadprGjxTKTP,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_ahZZOGMuJqHBtGd,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_249FSn3J0TI9ZWt,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_0H5BNGYtHbJlJLn,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_20ntoiSqvPVfdTT,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_4H1Izll8EGknlaJ,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_8hTzTWhIt3n7AHz,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_1MqpDS8VpRmCxGR,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_3XikxXHI9f3RNY1,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_bawhqfyJXOGMbZz,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_9STal68um6rtI45,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_3NMmCSjk8xZPyHH,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_6zMVC9kuhl7oD5j,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_9ua0FR0zNLyRqa9,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_eyQ92M2faxNQWFf,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_7379KPKAfmA5Sy9,"""TO /  CHERISH"" /   /   /    /   /   /  B = physical     /         N = psychological",2
R_8868VvS8DH4InYh,Timing-First Click.59,0
R_brBsncrK2secV7v,Timing-First Click.59,0
R_cIay1PiBWtSgPpr,Timing-First Click.59,0
R_4IrZFD1AjeRZm1T,Timing-First Click.59,0
R_8finadprGjxTKTP,Timing-First Click.59,0
R_ahZZOGMuJqHBtGd,Timing-First Click.59,0
R_249FSn3J0TI9ZWt,Timing-First Click.59,0
R_0H5BNGYtHbJlJLn,Timing-First Click.59,0
R_20ntoiSqvPVfdTT,Timing-First Click.59,0
R_4H1Izll8EGknlaJ,Timing-First Click.59,0
R_8hTzTWhIt3n7AHz,Timing-First Click.59,0
R_1MqpDS8VpRmCxGR,Timing-First Click.59,0
R_3XikxXHI9f3RNY1,Timing-First Click.59,0
R_bawhqfyJXOGMbZz,Timing-First Click.59,0
R_9STal68um6rtI45,Timing-First Click.59,0
R_3NMmCSjk8xZPyHH,Timing-First Click.59,0
R_6zMVC9kuhl7oD5j,Timing-First Click.59,0
R_9ua0FR0zNLyRqa9,Timing-First Click.59,0
R_eyQ92M2faxNQWFf,Timing-First Click.59,0
R_7379KPKAfmA5Sy9,Timing-First Click.59,0
R_8868VvS8DH4InYh,Timing-Last Click.59,0
R_brBsncrK2secV7v,Timing-Last Click.59,0
R_cIay1PiBWtSgPpr,Timing-Last Click.59,0
R_4IrZFD1AjeRZm1T,Timing-Last Click.59,0
R_8finadprGjxTKTP,Timing-Last Click.59,0
R_ahZZOGMuJqHBtGd,Timing-Last Click.59,0
R_249FSn3J0TI9ZWt,Timing-Last Click.59,0
R_0H5BNGYtHbJlJLn,Timing-Last Click.59,0
R_20ntoiSqvPVfdTT,Timing-Last Click.59,0
R_4H1Izll8EGknlaJ,Timing-Last Click.59,0
R_8hTzTWhIt3n7AHz,Timing-Last Click.59,0
R_1MqpDS8VpRmCxGR,Timing-Last Click.59,0
R_3XikxXHI9f3RNY1,Timing-Last Click.59,0
R_bawhqfyJXOGMbZz,Timing-Last Click.59,0
R_9STal68um6rtI45,Timing-Last Click.59,0
R_3NMmCSjk8xZPyHH,Timing-Last Click.59,0
R_6zMVC9kuhl7oD5j,Timing-Last Click.59,0
R_9ua0FR0zNLyRqa9,Timing-Last Click.59,0
R_eyQ92M2faxNQWFf,Timing-Last Click.59,0
R_7379KPKAfmA5Sy9,Timing-Last Click.59,0
R_8868VvS8DH4InYh,Timing-Page Submit.59,0.749
R_brBsncrK2secV7v,Timing-Page Submit.59,0.946
R_cIay1PiBWtSgPpr,Timing-Page Submit.59,1.018
R_4IrZFD1AjeRZm1T,Timing-Page Submit.59,0.972
R_8finadprGjxTKTP,Timing-Page Submit.59,0.883
R_ahZZOGMuJqHBtGd,Timing-Page Submit.59,0.95
R_249FSn3J0TI9ZWt,Timing-Page Submit.59,0.807
R_0H5BNGYtHbJlJLn,Timing-Page Submit.59,0.799
R_20ntoiSqvPVfdTT,Timing-Page Submit.59,1.111
R_4H1Izll8EGknlaJ,Timing-Page Submit.59,0.814
R_8hTzTWhIt3n7AHz,Timing-Page Submit.59,1.235
R_1MqpDS8VpRmCxGR,Timing-Page Submit.59,0.671
R_3XikxXHI9f3RNY1,Timing-Page Submit.59,0.994
R_bawhqfyJXOGMbZz,Timing-Page Submit.59,0.796
R_9STal68um6rtI45,Timing-Page Submit.59,1.095
R_3NMmCSjk8xZPyHH,Timing-Page Submit.59,1.309
R_6zMVC9kuhl7oD5j,Timing-Page Submit.59,0.706
R_9ua0FR0zNLyRqa9,Timing-Page Submit.59,0.766
R_eyQ92M2faxNQWFf,Timing-Page Submit.59,0.949
R_7379KPKAfmA5Sy9,Timing-Page Submit.59,0.797
R_8868VvS8DH4InYh,Timing-Click Count.59,0
R_brBsncrK2secV7v,Timing-Click Count.59,0
R_cIay1PiBWtSgPpr,Timing-Click Count.59,0
R_4IrZFD1AjeRZm1T,Timing-Click Count.59,0
R_8finadprGjxTKTP,Timing-Click Count.59,0
R_ahZZOGMuJqHBtGd,Timing-Click Count.59,0
R_249FSn3J0TI9ZWt,Timing-Click Count.59,0
R_0H5BNGYtHbJlJLn,Timing-Click Count.59,0
R_20ntoiSqvPVfdTT,Timing-Click Count.59,0
R_4H1Izll8EGknlaJ,Timing-Click Count.59,0
R_8hTzTWhIt3n7AHz,Timing-Click Count.59,0
R_1MqpDS8VpRmCxGR,Timing-Click Count.59,0
R_3XikxXHI9f3RNY1,Timing-Click Count.59,0
R_bawhqfyJXOGMbZz,Timing-Click Count.59,0
R_9STal68um6rtI45,Timing-Click Count.59,0
R_3NMmCSjk8xZPyHH,Timing-Click Count.59,0
R_6zMVC9kuhl7oD5j,Timing-Click Count.59,0
R_9ua0FR0zNLyRqa9,Timing-Click Count.59,0
R_eyQ92M2faxNQWFf,Timing-Click Count.59,0
R_7379KPKAfmA5Sy9,Timing-Click Count.59,0
R_8868VvS8DH4InYh,"""TO /  PULVERIZE""B = physical     /         N = psychological",1.0
R_brBsncrK2secV7v,"""TO /  PULVERIZE""B = physical     /         N = psychological",1.0
R_cIay1PiBWtSgPpr,"""TO /  PULVERIZE""B = physical     /         N = psychological",
R_4IrZFD1AjeRZm1T,"""TO /  PULVERIZE""B = physical     /         N = psychological",1.0
R_8finadprGjxTKTP,"""TO /  PULVERIZE""B = physical     /         N = psychological",1.0
R_ahZZOGMuJqHBtGd,"""TO /  PULVERIZE""B = physical     /         N = psychological",1.0
R_249FSn3J0TI9ZWt,"""TO /  PULVERIZE""B = physical     /         N = psychological",1.0
R_0H5BNGYtHbJlJLn,"""TO /  PULVERIZE""B = physical     /         N = psychological",1.0
R_20ntoiSqvPVfdTT,"""TO /  PULVERIZE""B = physical     /         N = psychological",1.0
R_4H1Izll8EGknlaJ,"""TO /  PULVERIZE""B = physical     /         N = psychological",1.0
R_8hTzTWhIt3n7AHz,"""TO /  PULVERIZE""B = physical     /         N = psychological",1.0
R_1MqpDS8VpRmCxGR,"""TO /  PULVERIZE""B = physical     /         N = psychological",1.0
R_3XikxXHI9f3RNY1,"""TO /  PULVERIZE""B = physical     /         N = psychological",1.0
R_bawhqfyJXOGMbZz,"""TO /  PULVERIZE""B = physical     /         N = psychological",1.0
R_9STal68um6rtI45,"""TO /  PULVERIZE""B = physical     /         N = psychological",1.0
R_3NMmCSjk8xZPyHH,"""TO /  PULVERIZE""B = physical     /         N = psychological",1.0
R_6zMVC9kuhl7oD5j,"""TO /  PULVERIZE""B = physical     /         N = psychological",1.0
R_9ua0FR0zNLyRqa9,"""TO /  PULVERIZE""B = physical     /         N = psychological",1.0
R_eyQ92M2faxNQWFf,"""TO /  PULVERIZE""B = physical     /         N = psychological",1.0
R_7379KPKAfmA5Sy9,"""TO /  PULVERIZE""B = physical     /         N = psychological",1.0
R_8868VvS8DH4InYh,Timing-First Click.60,0
R_brBsncrK2secV7v,Timing-First Click.60,0
R_cIay1PiBWtSgPpr,Timing-First Click.60,0
R_4IrZFD1AjeRZm1T,Timing-First Click.60,0
R_8finadprGjxTKTP,Timing-First Click.60,0
R_ahZZOGMuJqHBtGd,Timing-First Click.60,0
R_249FSn3J0TI9ZWt,Timing-First Click.60,0
R_0H5BNGYtHbJlJLn,Timing-First Click.60,0
R_20ntoiSqvPVfdTT,Timing-First Click.60,0
R_4H1Izll8EGknlaJ,Timing-First Click.60,0
R_8hTzTWhIt3n7AHz,Timing-First Click.60,0
R_1MqpDS8VpRmCxGR,Timing-First Click.60,0
R_3XikxXHI9f3RNY1,Timing-First Click.60,0
R_bawhqfyJXOGMbZz,Timing-First Click.60,0
R_9STal68um6rtI45,Timing-First Click.60,0
R_3NMmCSjk8xZPyHH,Timing-First Click.60,0
R_6zMVC9kuhl7oD5j,Timing-First Click.60,0
R_9ua0FR0zNLyRqa9,Timing-First Click.60,0
R_eyQ92M2faxNQWFf,Timing-First Click.60,0
R_7379KPKAfmA5Sy9,Timing-First Click.60,0
R_8868VvS8DH4InYh,Timing-Last Click.60,0
R_brBsncrK2secV7v,Timing-Last Click.60,0
R_cIay1PiBWtSgPpr,Timing-Last Click.60,0
R_4IrZFD1AjeRZm1T,Timing-Last Click.60,0
R_8finadprGjxTKTP,Timing-Last Click.60,0
R_ahZZOGMuJqHBtGd,Timing-Last Click.60,0
R_249FSn3J0TI9ZWt,Timing-Last Click.60,0
R_0H5BNGYtHbJlJLn,Timing-Last Click.60,0
R_20ntoiSqvPVfdTT,Timing-Last Click.60,0
R_4H1Izll8EGknlaJ,Timing-Last Click.60,0
R_8hTzTWhIt3n7AHz,Timing-Last Click.60,0
R_1MqpDS8VpRmCxGR,Timing-Last Click.60,0
R_3XikxXHI9f3RNY1,Timing-Last Click.60,0
R_bawhqfyJXOGMbZz,Timing-Last Click.60,0
R_9STal68um6rtI45,Timing-Last Click.60,0
R_3NMmCSjk8xZPyHH,Timing-Last Click.60,0
R_6zMVC9kuhl7oD5j,Timing-Last Click.60,0
R_9ua0FR0zNLyRqa9,Timing-Last Click.60,0
R_eyQ92M2faxNQWFf,Timing-Last Click.60,0
R_7379KPKAfmA5Sy9,Timing-Last Click.60,0
R_8868VvS8DH4InYh,Timing-Page Submit.60,0.868
R_brBsncrK2secV7v,Timing-Page Submit.60,0.853
R_cIay1PiBWtSgPpr,Timing-Page Submit.60,2.009
R_4IrZFD1AjeRZm1T,Timing-Page Submit.60,0.769
R_8finadprGjxTKTP,Timing-Page Submit.60,0.754
R_ahZZOGMuJqHBtGd,Timing-Page Submit.60,1.079
R_249FSn3J0TI9ZWt,Timing-Page Submit.60,0.958
R_0H5BNGYtHbJlJLn,Timing-Page Submit.60,0.919
R_20ntoiSqvPVfdTT,Timing-Page Submit.60,1.292
R_4H1Izll8EGknlaJ,Timing-Page Submit.60,0.972
R_8hTzTWhIt3n7AHz,Timing-Page Submit.60,0.817
R_1MqpDS8VpRmCxGR,Timing-Page Submit.60,0.974
R_3XikxXHI9f3RNY1,Timing-Page Submit.60,1.091
R_bawhqfyJXOGMbZz,Timing-Page Submit.60,0.778
R_9STal68um6rtI45,Timing-Page Submit.60,1.835
R_3NMmCSjk8xZPyHH,Timing-Page Submit.60,1.277
R_6zMVC9kuhl7oD5j,Timing-Page Submit.60,0.717
R_9ua0FR0zNLyRqa9,Timing-Page Submit.60,0.978
R_eyQ92M2faxNQWFf,Timing-Page Submit.60,1.257
R_7379KPKAfmA5Sy9,Timing-Page Submit.60,0.914
R_8868VvS8DH4InYh,Timing-Click Count.60,0
R_brBsncrK2secV7v,Timing-Click Count.60,0
R_cIay1PiBWtSgPpr,Timing-Click Count.60,0
R_4IrZFD1AjeRZm1T,Timing-Click Count.60,0
R_8finadprGjxTKTP,Timing-Click Count.60,0
R_ahZZOGMuJqHBtGd,Timing-Click Count.60,0
R_249FSn3J0TI9ZWt,Timing-Click Count.60,0
R_0H5BNGYtHbJlJLn,Timing-Click Count.60,0
R_20ntoiSqvPVfdTT,Timing-Click Count.60,0
R_4H1Izll8EGknlaJ,Timing-Click Count.60,0
R_8hTzTWhIt3n7AHz,Timing-Click Count.60,0
R_1MqpDS8VpRmCxGR,Timing-Click Count.60,0
R_3XikxXHI9f3RNY1,Timing-Click Count.60,0
R_bawhqfyJXOGMbZz,Timing-Click Count.60,0
R_9STal68um6rtI45,Timing-Click Count.60,0
R_3NMmCSjk8xZPyHH,Timing-Click Count.60,0
R_6zMVC9kuhl7oD5j,Timing-Click Count.60,0
R_9ua0FR0zNLyRqa9,Timing-Click Count.60,0
R_eyQ92M2faxNQWFf,Timing-Click Count.60,0
R_7379KPKAfmA5Sy9,Timing-Click Count.60,0
R_8868VvS8DH4InYh,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_brBsncrK2secV7v,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_cIay1PiBWtSgPpr,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_4IrZFD1AjeRZm1T,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_8finadprGjxTKTP,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_ahZZOGMuJqHBtGd,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_249FSn3J0TI9ZWt,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_0H5BNGYtHbJlJLn,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_20ntoiSqvPVfdTT,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_4H1Izll8EGknlaJ,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_8hTzTWhIt3n7AHz,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_1MqpDS8VpRmCxGR,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_3XikxXHI9f3RNY1,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_bawhqfyJXOGMbZz,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_9STal68um6rtI45,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_3NMmCSjk8xZPyHH,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_6zMVC9kuhl7oD5j,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_9ua0FR0zNLyRqa9,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_eyQ92M2faxNQWFf,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_7379KPKAfmA5Sy9,"""TO /  SMASH"" /   /   /    /   /   /  B = physical     /         N = psychological",1
R_8868VvS8DH4InYh,Timing-First Click.61,0
R_brBsncrK2secV7v,Timing-First Click.61,0
R_cIay1PiBWtSgPpr,Timing-First Click.61,0
R_4IrZFD1AjeRZm1T,Timing-First Click.61,0
R_8finadprGjxTKTP,Timing-First Click.61,0
R_ahZZOGMuJqHBtGd,Timing-First Click.61,0
R_249FSn3J0TI9ZWt,Timing-First Click.61,0
R_0H5BNGYtHbJlJLn,Timing-First Click.61,0
R_20ntoiSqvPVfdTT,Timing-First Click.61,0
R_4H1Izll8EGknlaJ,Timing-First Click.61,0
R_8hTzTWhIt3n7AHz,Timing-First Click.61,0
R_1MqpDS8VpRmCxGR,Timing-First Click.61,0
R_3XikxXHI9f3RNY1,Timing-First Click.61,0
R_bawhqfyJXOGMbZz,Timing-First Click.61,0
R_9STal68um6rtI45,Timing-First Click.61,0
R_3NMmCSjk8xZPyHH,Timing-First Click.61,0
R_6zMVC9kuhl7oD5j,Timing-First Click.61,0
R_9ua0FR0zNLyRqa9,Timing-First Click.61,0
R_eyQ92M2faxNQWFf,Timing-First Click.61,0
R_7379KPKAfmA5Sy9,Timing-First Click.61,0
R_8868VvS8DH4InYh,Timing-Last Click.61,0
R_brBsncrK2secV7v,Timing-Last Click.61,0
R_cIay1PiBWtSgPpr,Timing-Last Click.61,0
R_4IrZFD1AjeRZm1T,Timing-Last Click.61,0
R_8finadprGjxTKTP,Timing-Last Click.61,0
R_ahZZOGMuJqHBtGd,Timing-Last Click.61,0
R_249FSn3J0TI9ZWt,Timing-Last Click.61,0
R_0H5BNGYtHbJlJLn,Timing-Last Click.61,0
R_20ntoiSqvPVfdTT,Timing-Last Click.61,0
R_4H1Izll8EGknlaJ,Timing-Last Click.61,0
R_8hTzTWhIt3n7AHz,Timing-Last Click.61,0
R_1MqpDS8VpRmCxGR,Timing-Last Click.61,0
R_3XikxXHI9f3RNY1,Timing-Last Click.61,0
R_bawhqfyJXOGMbZz,Timing-Last Click.61,0
R_9STal68um6rtI45,Timing-Last Click.61,0
R_3NMmCSjk8xZPyHH,Timing-Last Click.61,0
R_6zMVC9kuhl7oD5j,Timing-Last Click.61,0
R_9ua0FR0zNLyRqa9,Timing-Last Click.61,0
R_eyQ92M2faxNQWFf,Timing-Last Click.61,0
R_7379KPKAfmA5Sy9,Timing-Last Click.61,0
R_8868VvS8DH4InYh,Timing-Page Submit.61,0.73
R_brBsncrK2secV7v,Timing-Page Submit.61,0.821
R_cIay1PiBWtSgPpr,Timing-Page Submit.61,1.075
R_4IrZFD1AjeRZm1T,Timing-Page Submit.61,0.959
R_8finadprGjxTKTP,Timing-Page Submit.61,0.802
R_ahZZOGMuJqHBtGd,Timing-Page Submit.61,0.807
R_249FSn3J0TI9ZWt,Timing-Page Submit.61,0.899
R_0H5BNGYtHbJlJLn,Timing-Page Submit.61,0.861
R_20ntoiSqvPVfdTT,Timing-Page Submit.61,1.48
R_4H1Izll8EGknlaJ,Timing-Page Submit.61,0.969
R_8hTzTWhIt3n7AHz,Timing-Page Submit.61,0.813
R_1MqpDS8VpRmCxGR,Timing-Page Submit.61,0.868
R_3XikxXHI9f3RNY1,Timing-Page Submit.61,0.889
R_bawhqfyJXOGMbZz,Timing-Page Submit.61,0.757
R_9STal68um6rtI45,Timing-Page Submit.61,1.618
R_3NMmCSjk8xZPyHH,Timing-Page Submit.61,1.521
R_6zMVC9kuhl7oD5j,Timing-Page Submit.61,0.769
R_9ua0FR0zNLyRqa9,Timing-Page Submit.61,0.582
R_eyQ92M2faxNQWFf,Timing-Page Submit.61,1.277
R_7379KPKAfmA5Sy9,Timing-Page Submit.61,1.548
R_8868VvS8DH4InYh,Timing-Click Count.61,0
R_brBsncrK2secV7v,Timing-Click Count.61,0
R_cIay1PiBWtSgPpr,Timing-Click Count.61,0
R_4IrZFD1AjeRZm1T,Timing-Click Count.61,0
R_8finadprGjxTKTP,Timing-Click Count.61,0
R_ahZZOGMuJqHBtGd,Timing-Click Count.61,0
R_249FSn3J0TI9ZWt,Timing-Click Count.61,0
R_0H5BNGYtHbJlJLn,Timing-Click Count.61,0
R_20ntoiSqvPVfdTT,Timing-Click Count.61,0
R_4H1Izll8EGknlaJ,Timing-Click Count.61,0
R_8hTzTWhIt3n7AHz,Timing-Click Count.61,0
R_1MqpDS8VpRmCxGR,Timing-Click Count.61,0
R_3XikxXHI9f3RNY1,Timing-Click Count.61,0
R_bawhqfyJXOGMbZz,Timing-Click Count.61,0
R_9STal68um6rtI45,Timing-Click Count.61,0
R_3NMmCSjk8xZPyHH,Timing-Click Count.61,0
R_6zMVC9kuhl7oD5j,Timing-Click Count.61,0
R_9ua0FR0zNLyRqa9,Timing-Click Count.61,0
R_eyQ92M2faxNQWFf,Timing-Click Count.61,0
R_7379KPKAfmA5Sy9,Timing-Click Count.61,0
R_8868VvS8DH4InYh,"""TO /  KNIFE""B = physical     /         N = psychological",1
R_brBsncrK2secV7v,"""TO /  KNIFE""B = physical     /         N = psychological",1
R_cIay1PiBWtSgPpr,"""TO /  KNIFE""B = physical     /         N = psychological",2
R_4IrZFD1AjeRZm1T,"""TO /  KNIFE""B = physical     /         N = psychological",1
R_8finadprGjxTKTP,"""TO /  KNIFE""B = physical     /         N = psychological",1
R_ahZZOGMuJqHBtGd,"""TO /  KNIFE""B = physical     /         N = psychological",1
R_249FSn3J0TI9ZWt,"""TO /  KNIFE""B = physical     /         N = psychological",1
R_0H5BNGYtHbJlJLn,"""TO /  KNIFE""B = physical     /         N = psychological",1
R_20ntoiSqvPVfdTT,"""TO /  KNIFE""B = physical     /         N = psychological",2
R_4H1Izll8EGknlaJ,"""TO /  KNIFE""B = physical     /         N = psychological",1
R_8hTzTWhIt3n7AHz,"""TO /  KNIFE""B = physical     /         N = psychological",1
R_1MqpDS8VpRmCxGR,"""TO /  KNIFE""B = physical     /         N = psychological",1
R_3XikxXHI9f3RNY1,"""TO /  KNIFE""B = physical     /         N = psychological",1
R_bawhqfyJXOGMbZz,"""TO /  KNIFE""B = physical     /         N = psychological",1
R_9STal68um6rtI45,"""TO /  KNIFE""B = physical     /         N = psychological",1
R_3NMmCSjk8xZPyHH,"""TO /  KNIFE""B = physical     /         N = psychological",1
R_6zMVC9kuhl7oD5j,"""TO /  KNIFE""B = physical     /         N = psychological",1
R_9ua0FR0zNLyRqa9,"""TO /  KNIFE""B = physical     /         N = psychological",1
R_eyQ92M2faxNQWFf,"""TO /  KNIFE""B = physical     /         N = psychological",1
R_7379KPKAfmA5Sy9,"""TO /  KNIFE""B = physical     /         N = psychological",1
R_8868VvS8DH4InYh,Timing-First Click.62,0
R_brBsncrK2secV7v,Timing-First Click.62,0
R_cIay1PiBWtSgPpr,Timing-First Click.62,0
R_4IrZFD1AjeRZm1T,Timing-First Click.62,0
R_8finadprGjxTKTP,Timing-First Click.62,0
R_ahZZOGMuJqHBtGd,Timing-First Click.62,0
R_249FSn3J0TI9ZWt,Timing-First Click.62,0
R_0H5BNGYtHbJlJLn,Timing-First Click.62,0
R_20ntoiSqvPVfdTT,Timing-First Click.62,0
