ResponseID,Task,Word,Response,ReactionTime
R_9STal68um6rtI45,Valence,CHERISH,,2.003
R_9STal68um6rtI45,Valence,PULVERIZE,2.0,1.734
R_9STal68um6rtI45,Valence,SMASH,2.0,1.43
R_9STal68um6rtI45,Valence,KNIFE,2.0,1.32
R_9STal68um6rtI45,Valence,SLAUGHTER,2.0,1.653
R_9STal68um6rtI45,Valence,SLASH,2.0,0.883
R_9STal68um6rtI45,Valence,POLLUTE,2.0,1.084
R_9STal68um6rtI45,Valence,DELETE,1.0,0.24
R_9STal68um6rtI45,Valence,CORRODE,2.0,1.529
R_9STal68um6rtI45,Valence,DESTROY,2.0,1.361
R_9STal68um6rtI45,Valence,DIRTY,,2.003
R_9STal68um6rtI45,Valence,LAMENT,2.0,1.701
R_9STal68um6rtI45,Valence,DISTRESS,2.0,0.939
R_9STal68um6rtI45,Valence,OFFEND,2.0,1.577
R_9STal68um6rtI45,Valence,DISPLEASE,2.0,1.346
R_9STal68um6rtI45,Valence,DISMAY,2.0,1.514
R_9STal68um6rtI45,Valence,CRITICIZE,2.0,1.096
R_9STal68um6rtI45,Valence,DREAD,,2.003
R_9STal68um6rtI45,Valence,MOURN,2.0,1.02
R_9STal68um6rtI45,Valence,LOATHE,2.0,1.568
R_9STal68um6rtI45,Valence,WORRY,2.0,1.689
R_9STal68um6rtI45,Phys/Psych,TRUST,2.0,1.463
R_9STal68um6rtI45,Phys/Psych,PINCH,1.0,1.463
R_9STal68um6rtI45,Phys/Psych,REGRET,2.0,1.463
R_9STal68um6rtI45,Phys/Psych,BUILD,1.0,1.463
R_9STal68um6rtI45,Phys/Psych,CUDDLE,2.0,1.244
R_9STal68um6rtI45,Phys/Psych,REPAIR,1.0,1.206
R_9STal68um6rtI45,Phys/Psych,CARESS,1.0,1.856
R_9STal68um6rtI45,Phys/Psych,PET,1.0,1.843
R_9STal68um6rtI45,Phys/Psych,PRODUCE,1.0,1.34
R_9STal68um6rtI45,Phys/Psych,SCULPT,1.0,1.192
R_9STal68um6rtI45,Phys/Psych,TWINKLE,1.0,1.62
R_9STal68um6rtI45,Phys/Psych,DECORATE,1.0,1.035
R_9STal68um6rtI45,Phys/Psych,PRAISE,,2.002
R_9STal68um6rtI45,Phys/Psych,THRILL,1.0,1.075
R_9STal68um6rtI45,Phys/Psych,CONTENT,2.0,1.458
R_9STal68um6rtI45,Phys/Psych,APPRECIATE,2.0,1.21
R_9STal68um6rtI45,Phys/Psych,IMPRESS,2.0,1.032
R_9STal68um6rtI45,Phys/Psych,RESPECT,2.0,1.115
R_9STal68um6rtI45,Phys/Psych,ADMIRE,2.0,1.134
R_9STal68um6rtI45,Phys/Psych,ADORE,2.0,1.126
R_9STal68um6rtI45,Phys/Psych,CHERISH,2.0,1.095
R_9STal68um6rtI45,Phys/Psych,PULVERIZE,1.0,1.835
R_9STal68um6rtI45,Phys/Psych,SMASH,1.0,1.618
R_9STal68um6rtI45,Phys/Psych,KNIFE,1.0,1.029
R_9STal68um6rtI45,Phys/Psych,SLAUGHTER,1.0,1.148
R_9STal68um6rtI45,Phys/Psych,SLASH,1.0,1.098
R_9STal68um6rtI45,Phys/Psych,POLLUTE,1.0,1.663
R_9STal68um6rtI45,Phys/Psych,DELETE,1.0,1.46
R_9STal68um6rtI45,Phys/Psych,CORRODE,1.0,1.172
R_9STal68um6rtI45,Phys/Psych,DESTROY,1.0,1.506
R_9STal68um6rtI45,Phys/Psych,DIRTY,,2.004
R_9STal68um6rtI45,Phys/Psych,LAMENT,2.0,1.179
R_9STal68um6rtI45,Phys/Psych,DISTRESS,2.0,1.147
R_9STal68um6rtI45,Phys/Psych,OFFEND,2.0,1.437
R_9STal68um6rtI45,Phys/Psych,DISPLEASE,2.0,1.987
R_9STal68um6rtI45,Phys/Psych,DISMAY,2.0,1.441
R_9STal68um6rtI45,Phys/Psych,CRITICIZE,2.0,1.391
R_9STal68um6rtI45,Phys/Psych,DREAD,2.0,1.43
R_9STal68um6rtI45,Phys/Psych,MOURN,2.0,1.126
R_9STal68um6rtI45,Phys/Psych,LOATHE,2.0,1.507
R_9STal68um6rtI45,Phys/Psych,WORRY,2.0,0.935
R_3NMmCSjk8xZPyHH,Valence,DELIGHT,1.0,1.238
R_3NMmCSjk8xZPyHH,Valence,DESPISE,2.0,1.238
R_3NMmCSjk8xZPyHH,Valence,BUILD,1.0,1.283
R_3NMmCSjk8xZPyHH,Valence,REPAIR,1.0,1.282
R_3NMmCSjk8xZPyHH,Valence,CARESS,1.0,1.282
R_3NMmCSjk8xZPyHH,Valence,PRODUCE,1.0,1.354
R_3NMmCSjk8xZPyHH,Valence,SCULPT,1.0,1.432
R_3NMmCSjk8xZPyHH,Valence,TWINKLE,,2.002
R_3NMmCSjk8xZPyHH,Valence,DECORATE,1.0,1.586
R_3NMmCSjk8xZPyHH,Valence,PRAISE,1.0,1.672
R_3NMmCSjk8xZPyHH,Valence,THRILL,1.0,1.581
R_3NMmCSjk8xZPyHH,Valence,CONTENT,1.0,1.377
R_3NMmCSjk8xZPyHH,Valence,APPRECIATE,1.0,1.205
R_3NMmCSjk8xZPyHH,Valence,IMPRESS,1.0,2.259
R_3NMmCSjk8xZPyHH,Valence,LIKE,1.0,1.942
R_3NMmCSjk8xZPyHH,Valence,RESPECT,1.0,1.18
R_3NMmCSjk8xZPyHH,Valence,ADMIRE,1.0,1.184
R_3NMmCSjk8xZPyHH,Valence,ADORE,1.0,1.423
R_3NMmCSjk8xZPyHH,Valence,CHERISH,1.0,1.184
R_3NMmCSjk8xZPyHH,Valence,PULVERIZE,2.0,1.414
R_3NMmCSjk8xZPyHH,Valence,SMASH,2.0,1.798
R_3NMmCSjk8xZPyHH,Valence,KNIFE,2.0,1.356
R_3NMmCSjk8xZPyHH,Valence,SLAUGHTER,2.0,1.19
R_3NMmCSjk8xZPyHH,Valence,SLASH,2.0,1.376
R_3NMmCSjk8xZPyHH,Valence,POLLUTE,2.0,1.671
R_3NMmCSjk8xZPyHH,Valence,DELETE,2.0,1.59
R_3NMmCSjk8xZPyHH,Valence,CORRODE,2.0,1.953
R_3NMmCSjk8xZPyHH,Valence,DESTROY,2.0,1.449
R_3NMmCSjk8xZPyHH,Valence,DIRTY,2.0,1.381
R_3NMmCSjk8xZPyHH,Valence,LAMENT,2.0,2.01
R_3NMmCSjk8xZPyHH,Valence,DISTRESS,2.0,0.784
R_3NMmCSjk8xZPyHH,Valence,OFFEND,2.0,1.251
R_3NMmCSjk8xZPyHH,Valence,DISPLEASE,2.0,1.289
R_3NMmCSjk8xZPyHH,Valence,DISMAY,2.0,1.293
R_3NMmCSjk8xZPyHH,Valence,CRITICIZE,2.0,1.322
R_3NMmCSjk8xZPyHH,Valence,DREAD,2.0,1.592
R_3NMmCSjk8xZPyHH,Valence,MOURN,,2.002
R_3NMmCSjk8xZPyHH,Valence,LOATHE,2.0,1.65
R_3NMmCSjk8xZPyHH,Valence,WORRY,2.0,3.311
R_3NMmCSjk8xZPyHH,Phys/Psych,TRUST,2.0,1.18
R_3NMmCSjk8xZPyHH,Phys/Psych,PINCH,1.0,1.18
R_3NMmCSjk8xZPyHH,Phys/Psych,REGRET,2.0,1.18
R_3NMmCSjk8xZPyHH,Phys/Psych,BUILD,1.0,1.18
R_3NMmCSjk8xZPyHH,Phys/Psych,CUDDLE,1.0,1.715
R_3NMmCSjk8xZPyHH,Phys/Psych,REPAIR,1.0,1.349
R_3NMmCSjk8xZPyHH,Phys/Psych,CARESS,1.0,1.632
R_3NMmCSjk8xZPyHH,Phys/Psych,PET,1.0,1.303
R_3NMmCSjk8xZPyHH,Phys/Psych,PRODUCE,1.0,1.456
R_3NMmCSjk8xZPyHH,Phys/Psych,SCULPT,1.0,1.292
R_3NMmCSjk8xZPyHH,Phys/Psych,TWINKLE,,2.003
R_3NMmCSjk8xZPyHH,Phys/Psych,DECORATE,1.0,1.366
R_3NMmCSjk8xZPyHH,Phys/Psych,PRAISE,2.0,2.569
R_3NMmCSjk8xZPyHH,Phys/Psych,THRILL,2.0,1.56
R_3NMmCSjk8xZPyHH,Phys/Psych,CONTENT,2.0,1.777
R_3NMmCSjk8xZPyHH,Phys/Psych,APPRECIATE,2.0,1.423
R_3NMmCSjk8xZPyHH,Phys/Psych,IMPRESS,2.0,1.397
R_3NMmCSjk8xZPyHH,Phys/Psych,RESPECT,2.0,1.446
R_3NMmCSjk8xZPyHH,Phys/Psych,ADMIRE,2.0,1.183
R_3NMmCSjk8xZPyHH,Phys/Psych,ADORE,2.0,1.286
R_3NMmCSjk8xZPyHH,Phys/Psych,CHERISH,2.0,1.309
R_3NMmCSjk8xZPyHH,Phys/Psych,PULVERIZE,1.0,1.277
R_3NMmCSjk8xZPyHH,Phys/Psych,SMASH,1.0,1.521
R_3NMmCSjk8xZPyHH,Phys/Psych,KNIFE,1.0,1.568
R_3NMmCSjk8xZPyHH,Phys/Psych,SLAUGHTER,1.0,1.343
R_3NMmCSjk8xZPyHH,Phys/Psych,SLASH,1.0,1.356
R_3NMmCSjk8xZPyHH,Phys/Psych,POLLUTE,1.0,1.531
R_3NMmCSjk8xZPyHH,Phys/Psych,DELETE,1.0,1.639
R_3NMmCSjk8xZPyHH,Phys/Psych,CORRODE,1.0,1.595
R_3NMmCSjk8xZPyHH,Phys/Psych,DESTROY,1.0,3.061
R_3NMmCSjk8xZPyHH,Phys/Psych,DIRTY,1.0,1.656
R_3NMmCSjk8xZPyHH,Phys/Psych,LAMENT,2.0,1.217
R_3NMmCSjk8xZPyHH,Phys/Psych,DISTRESS,,2.003
R_3NMmCSjk8xZPyHH,Phys/Psych,OFFEND,2.0,2.624
R_3NMmCSjk8xZPyHH,Phys/Psych,DISPLEASE,2.0,1.713
R_3NMmCSjk8xZPyHH,Phys/Psych,DISMAY,2.0,1.371
R_3NMmCSjk8xZPyHH,Phys/Psych,CRITICIZE,2.0,1.627
R_3NMmCSjk8xZPyHH,Phys/Psych,DREAD,2.0,1.375
R_3NMmCSjk8xZPyHH,Phys/Psych,MOURN,2.0,1.346
R_3NMmCSjk8xZPyHH,Phys/Psych,LOATHE,2.0,1.439
R_3NMmCSjk8xZPyHH,Phys/Psych,WORRY,2.0,1.839
R_6zMVC9kuhl7oD5j,Valence,DELIGHT,1.0,0.763
R_6zMVC9kuhl7oD5j,Valence,DESPISE,2.0,0.763
R_6zMVC9kuhl7oD5j,Valence,BUILD,1.0,1.453
R_6zMVC9kuhl7oD5j,Valence,REPAIR,1.0,0.574
R_6zMVC9kuhl7oD5j,Valence,CARESS,1.0,1.101
R_6zMVC9kuhl7oD5j,Valence,PRODUCE,1.0,0.968
R_6zMVC9kuhl7oD5j,Valence,SCULPT,1.0,0.96
R_6zMVC9kuhl7oD5j,Valence,TWINKLE,2.0,0.496
R_6zMVC9kuhl7oD5j,Valence,DECORATE,1.0,0.824
R_6zMVC9kuhl7oD5j,Valence,PRAISE,1.0,0.56
R_6zMVC9kuhl7oD5j,Valence,THRILL,1.0,0.736
R_6zMVC9kuhl7oD5j,Valence,CONTENT,1.0,0.764
R_6zMVC9kuhl7oD5j,Valence,APPRECIATE,1.0,0.633
R_6zMVC9kuhl7oD5j,Valence,IMPRESS,1.0,0.629
R_6zMVC9kuhl7oD5j,Valence,LIKE,1.0,0.625
R_6zMVC9kuhl7oD5j,Valence,RESPECT,1.0,1.093
R_6zMVC9kuhl7oD5j,Valence,ADMIRE,1.0,0.702
R_6zMVC9kuhl7oD5j,Valence,ADORE,1.0,0.621
R_6zMVC9kuhl7oD5j,Valence,CHERISH,1.0,0.89
R_6zMVC9kuhl7oD5j,Valence,PULVERIZE,2.0,0.776
R_6zMVC9kuhl7oD5j,Valence,SMASH,2.0,0.547
R_6zMVC9kuhl7oD5j,Valence,KNIFE,2.0,0.73
R_6zMVC9kuhl7oD5j,Valence,SLAUGHTER,2.0,0.83
R_6zMVC9kuhl7oD5j,Valence,SLASH,2.0,0.652
R_6zMVC9kuhl7oD5j,Valence,POLLUTE,2.0,0.666
R_6zMVC9kuhl7oD5j,Valence,DELETE,2.0,0.729
R_6zMVC9kuhl7oD5j,Valence,CORRODE,2.0,0.605
R_6zMVC9kuhl7oD5j,Valence,DESTROY,2.0,0.73
R_6zMVC9kuhl7oD5j,Valence,DIRTY,2.0,0.857
R_6zMVC9kuhl7oD5j,Valence,LAMENT,2.0,0.83
R_6zMVC9kuhl7oD5j,Valence,DISTRESS,1.0,0.626
R_6zMVC9kuhl7oD5j,Valence,OFFEND,1.0,0.657
R_6zMVC9kuhl7oD5j,Valence,DISPLEASE,2.0,0.757
R_6zMVC9kuhl7oD5j,Valence,DISMAY,2.0,0.86
R_6zMVC9kuhl7oD5j,Valence,CRITICIZE,2.0,0.859
R_6zMVC9kuhl7oD5j,Valence,DREAD,2.0,0.583
R_6zMVC9kuhl7oD5j,Valence,MOURN,2.0,0.892
R_6zMVC9kuhl7oD5j,Valence,LOATHE,2.0,0.676
R_6zMVC9kuhl7oD5j,Valence,WORRY,2.0,0.773
R_6zMVC9kuhl7oD5j,Phys/Psych,TRUST,2.0,0.702
R_6zMVC9kuhl7oD5j,Phys/Psych,PINCH,1.0,0.702
R_6zMVC9kuhl7oD5j,Phys/Psych,REGRET,2.0,0.702
R_6zMVC9kuhl7oD5j,Phys/Psych,BUILD,1.0,0.702
R_6zMVC9kuhl7oD5j,Phys/Psych,CUDDLE,2.0,0.726
R_6zMVC9kuhl7oD5j,Phys/Psych,REPAIR,1.0,0.692
R_6zMVC9kuhl7oD5j,Phys/Psych,CARESS,2.0,0.599
R_6zMVC9kuhl7oD5j,Phys/Psych,PET,1.0,0.841
R_6zMVC9kuhl7oD5j,Phys/Psych,PRODUCE,1.0,1.308
R_6zMVC9kuhl7oD5j,Phys/Psych,SCULPT,1.0,0.834
R_6zMVC9kuhl7oD5j,Phys/Psych,TWINKLE,2.0,0.556
R_6zMVC9kuhl7oD5j,Phys/Psych,DECORATE,1.0,0.646
R_6zMVC9kuhl7oD5j,Phys/Psych,PRAISE,1.0,0.644
R_6zMVC9kuhl7oD5j,Phys/Psych,THRILL,2.0,0.85
R_6zMVC9kuhl7oD5j,Phys/Psych,CONTENT,2.0,0.907
R_6zMVC9kuhl7oD5j,Phys/Psych,APPRECIATE,2.0,1.149
R_6zMVC9kuhl7oD5j,Phys/Psych,IMPRESS,2.0,0.982
R_6zMVC9kuhl7oD5j,Phys/Psych,RESPECT,2.0,1.107
R_6zMVC9kuhl7oD5j,Phys/Psych,ADMIRE,2.0,1.453
R_6zMVC9kuhl7oD5j,Phys/Psych,ADORE,2.0,0.689
R_6zMVC9kuhl7oD5j,Phys/Psych,CHERISH,2.0,0.706
R_6zMVC9kuhl7oD5j,Phys/Psych,PULVERIZE,1.0,0.717
R_6zMVC9kuhl7oD5j,Phys/Psych,SMASH,1.0,0.769
R_6zMVC9kuhl7oD5j,Phys/Psych,KNIFE,1.0,1.779
R_6zMVC9kuhl7oD5j,Phys/Psych,SLAUGHTER,1.0,0.6
R_6zMVC9kuhl7oD5j,Phys/Psych,SLASH,2.0,0.693
R_6zMVC9kuhl7oD5j,Phys/Psych,POLLUTE,1.0,1.034
R_6zMVC9kuhl7oD5j,Phys/Psych,DELETE,1.0,0.936
R_6zMVC9kuhl7oD5j,Phys/Psych,CORRODE,2.0,0.988
R_6zMVC9kuhl7oD5j,Phys/Psych,DESTROY,1.0,0.821
R_6zMVC9kuhl7oD5j,Phys/Psych,DIRTY,1.0,0.891
R_6zMVC9kuhl7oD5j,Phys/Psych,LAMENT,2.0,0.655
R_6zMVC9kuhl7oD5j,Phys/Psych,DISTRESS,2.0,0.798
R_6zMVC9kuhl7oD5j,Phys/Psych,OFFEND,2.0,1.013
R_6zMVC9kuhl7oD5j,Phys/Psych,DISPLEASE,2.0,0.769
R_6zMVC9kuhl7oD5j,Phys/Psych,DISMAY,2.0,0.609
R_6zMVC9kuhl7oD5j,Phys/Psych,CRITICIZE,2.0,1.498
R_6zMVC9kuhl7oD5j,Phys/Psych,DREAD,2.0,0.791
R_6zMVC9kuhl7oD5j,Phys/Psych,MOURN,2.0,0.769
R_6zMVC9kuhl7oD5j,Phys/Psych,LOATHE,2.0,0.589
R_6zMVC9kuhl7oD5j,Phys/Psych,WORRY,2.0,0.846
R_9ua0FR0zNLyRqa9,Valence,DELIGHT,1.0,1.012
R_9ua0FR0zNLyRqa9,Valence,DESPISE,2.0,1.012
R_9ua0FR0zNLyRqa9,Valence,BUILD,1.0,1.035
R_9ua0FR0zNLyRqa9,Valence,REPAIR,1.0,0.884
R_9ua0FR0zNLyRqa9,Valence,CARESS,1.0,1.007
R_9ua0FR0zNLyRqa9,Valence,PRODUCE,1.0,0.839
R_9ua0FR0zNLyRqa9,Valence,SCULPT,1.0,1.356
R_9ua0FR0zNLyRqa9,Valence,TWINKLE,1.0,0.598
R_9ua0FR0zNLyRqa9,Valence,DECORATE,1.0,0.89
R_9ua0FR0zNLyRqa9,Valence,PRAISE,1.0,0.525
R_9ua0FR0zNLyRqa9,Valence,THRILL,1.0,0.697
R_9ua0FR0zNLyRqa9,Valence,CONTENT,1.0,0.648
R_9ua0FR0zNLyRqa9,Valence,APPRECIATE,1.0,0.595
R_9ua0FR0zNLyRqa9,Valence,IMPRESS,2.0,1.044
R_9ua0FR0zNLyRqa9,Valence,LIKE,1.0,0.756
R_9ua0FR0zNLyRqa9,Valence,RESPECT,1.0,0.747
R_9ua0FR0zNLyRqa9,Valence,ADMIRE,1.0,0.629
R_9ua0FR0zNLyRqa9,Valence,ADORE,1.0,1.137
R_9ua0FR0zNLyRqa9,Valence,CHERISH,1.0,0.903
R_9ua0FR0zNLyRqa9,Valence,PULVERIZE,,2.006
R_9ua0FR0zNLyRqa9,Valence,SMASH,2.0,0.714
R_9ua0FR0zNLyRqa9,Valence,KNIFE,2.0,0.849
R_9ua0FR0zNLyRqa9,Valence,SLAUGHTER,2.0,0.951
R_9ua0FR0zNLyRqa9,Valence,SLASH,2.0,1.001
R_9ua0FR0zNLyRqa9,Valence,POLLUTE,2.0,0.768
R_9ua0FR0zNLyRqa9,Valence,DELETE,2.0,0.857
R_9ua0FR0zNLyRqa9,Valence,CORRODE,2.0,0.706
R_9ua0FR0zNLyRqa9,Valence,DESTROY,2.0,1.504
R_9ua0FR0zNLyRqa9,Valence,DIRTY,2.0,0.826
R_9ua0FR0zNLyRqa9,Valence,LAMENT,2.0,0.669
R_9ua0FR0zNLyRqa9,Valence,DISTRESS,2.0,0.851
R_9ua0FR0zNLyRqa9,Valence,OFFEND,,2.005
R_9ua0FR0zNLyRqa9,Valence,DISPLEASE,,2.005
R_9ua0FR0zNLyRqa9,Valence,DISMAY,2.0,0.674
R_9ua0FR0zNLyRqa9,Valence,CRITICIZE,2.0,1.476
R_9ua0FR0zNLyRqa9,Valence,DREAD,2.0,0.615
R_9ua0FR0zNLyRqa9,Valence,MOURN,2.0,0.764
R_9ua0FR0zNLyRqa9,Valence,LOATHE,2.0,0.698
R_9ua0FR0zNLyRqa9,Valence,WORRY,2.0,0.629
R_9ua0FR0zNLyRqa9,Phys/Psych,TRUST,2.0,0.818
R_9ua0FR0zNLyRqa9,Phys/Psych,PINCH,1.0,0.818
R_9ua0FR0zNLyRqa9,Phys/Psych,REGRET,2.0,0.818
R_9ua0FR0zNLyRqa9,Phys/Psych,BUILD,1.0,0.818
R_9ua0FR0zNLyRqa9,Phys/Psych,CUDDLE,1.0,1.049
R_9ua0FR0zNLyRqa9,Phys/Psych,REPAIR,1.0,1.438
R_9ua0FR0zNLyRqa9,Phys/Psych,CARESS,1.0,0.918
R_9ua0FR0zNLyRqa9,Phys/Psych,PET,1.0,0.706
R_9ua0FR0zNLyRqa9,Phys/Psych,PRODUCE,1.0,0.657
R_9ua0FR0zNLyRqa9,Phys/Psych,SCULPT,1.0,0.691
R_9ua0FR0zNLyRqa9,Phys/Psych,TWINKLE,2.0,1.05
R_9ua0FR0zNLyRqa9,Phys/Psych,DECORATE,1.0,0.7
R_9ua0FR0zNLyRqa9,Phys/Psych,PRAISE,2.0,1.055
R_9ua0FR0zNLyRqa9,Phys/Psych,THRILL,2.0,0.897
R_9ua0FR0zNLyRqa9,Phys/Psych,CONTENT,2.0,1.037
R_9ua0FR0zNLyRqa9,Phys/Psych,APPRECIATE,2.0,0.735
R_9ua0FR0zNLyRqa9,Phys/Psych,IMPRESS,2.0,0.803
R_9ua0FR0zNLyRqa9,Phys/Psych,RESPECT,2.0,0.718
R_9ua0FR0zNLyRqa9,Phys/Psych,ADMIRE,2.0,0.851
R_9ua0FR0zNLyRqa9,Phys/Psych,ADORE,2.0,0.817
R_9ua0FR0zNLyRqa9,Phys/Psych,CHERISH,2.0,0.766
R_9ua0FR0zNLyRqa9,Phys/Psych,PULVERIZE,1.0,0.978
R_9ua0FR0zNLyRqa9,Phys/Psych,SMASH,1.0,0.582
R_9ua0FR0zNLyRqa9,Phys/Psych,KNIFE,1.0,0.692
R_9ua0FR0zNLyRqa9,Phys/Psych,SLAUGHTER,1.0,0.615
R_9ua0FR0zNLyRqa9,Phys/Psych,SLASH,1.0,1.088
R_9ua0FR0zNLyRqa9,Phys/Psych,POLLUTE,1.0,0.837
R_9ua0FR0zNLyRqa9,Phys/Psych,DELETE,1.0,1.447
R_9ua0FR0zNLyRqa9,Phys/Psych,CORRODE,1.0,0.916
R_9ua0FR0zNLyRqa9,Phys/Psych,DESTROY,1.0,0.985
R_9ua0FR0zNLyRqa9,Phys/Psych,DIRTY,1.0,0.897
R_9ua0FR0zNLyRqa9,Phys/Psych,LAMENT,2.0,0.779
R_9ua0FR0zNLyRqa9,Phys/Psych,DISTRESS,2.0,0.739
R_9ua0FR0zNLyRqa9,Phys/Psych,OFFEND,2.0,1.054
R_9ua0FR0zNLyRqa9,Phys/Psych,DISPLEASE,2.0,0.728
R_9ua0FR0zNLyRqa9,Phys/Psych,DISMAY,2.0,0.811
R_9ua0FR0zNLyRqa9,Phys/Psych,CRITICIZE,2.0,0.943
R_9ua0FR0zNLyRqa9,Phys/Psych,DREAD,2.0,0.748
R_9ua0FR0zNLyRqa9,Phys/Psych,MOURN,2.0,0.825
R_9ua0FR0zNLyRqa9,Phys/Psych,LOATHE,2.0,0.793
R_9ua0FR0zNLyRqa9,Phys/Psych,WORRY,2.0,0.673
R_eyQ92M2faxNQWFf,Valence,DELIGHT,1.0,0.933
R_eyQ92M2faxNQWFf,Valence,DESPISE,2.0,0.933
R_eyQ92M2faxNQWFf,Valence,BUILD,1.0,0.989
R_eyQ92M2faxNQWFf,Valence,REPAIR,1.0,1.454
R_eyQ92M2faxNQWFf,Valence,CARESS,1.0,1.0
R_eyQ92M2faxNQWFf,Valence,PRODUCE,1.0,1.226
R_eyQ92M2faxNQWFf,Valence,SCULPT,1.0,0.997
R_eyQ92M2faxNQWFf,Valence,TWINKLE,1.0,1.01
R_eyQ92M2faxNQWFf,Valence,DECORATE,1.0,0.875
R_eyQ92M2faxNQWFf,Valence,PRAISE,1.0,1.482
R_eyQ92M2faxNQWFf,Valence,THRILL,1.0,1.229
R_eyQ92M2faxNQWFf,Valence,CONTENT,1.0,1.322
R_eyQ92M2faxNQWFf,Valence,APPRECIATE,1.0,0.996
R_eyQ92M2faxNQWFf,Valence,IMPRESS,1.0,1.048
R_eyQ92M2faxNQWFf,Valence,LIKE,1.0,0.829
R_eyQ92M2faxNQWFf,Valence,RESPECT,1.0,1.075
R_eyQ92M2faxNQWFf,Valence,ADMIRE,1.0,0.889
R_eyQ92M2faxNQWFf,Valence,ADORE,1.0,0.924
R_eyQ92M2faxNQWFf,Valence,CHERISH,1.0,0.86
R_eyQ92M2faxNQWFf,Valence,PULVERIZE,2.0,1.346
R_eyQ92M2faxNQWFf,Valence,SMASH,2.0,0.996
R_eyQ92M2faxNQWFf,Valence,KNIFE,2.0,1.18
R_eyQ92M2faxNQWFf,Valence,SLAUGHTER,2.0,1.003
R_eyQ92M2faxNQWFf,Valence,SLASH,2.0,0.89
R_eyQ92M2faxNQWFf,Valence,POLLUTE,2.0,1.051
R_eyQ92M2faxNQWFf,Valence,DELETE,2.0,1.115
R_eyQ92M2faxNQWFf,Valence,CORRODE,2.0,1.301
R_eyQ92M2faxNQWFf,Valence,DESTROY,2.0,0.857
R_eyQ92M2faxNQWFf,Valence,DIRTY,2.0,0.785
R_eyQ92M2faxNQWFf,Valence,LAMENT,2.0,1.0
R_eyQ92M2faxNQWFf,Valence,DISTRESS,2.0,0.849
R_eyQ92M2faxNQWFf,Valence,OFFEND,2.0,0.782
R_eyQ92M2faxNQWFf,Valence,DISPLEASE,1.0,1.141
R_eyQ92M2faxNQWFf,Valence,DISMAY,2.0,0.969
R_eyQ92M2faxNQWFf,Valence,CRITICIZE,2.0,1.253
R_eyQ92M2faxNQWFf,Valence,DREAD,2.0,0.954
R_eyQ92M2faxNQWFf,Valence,MOURN,2.0,0.83
R_eyQ92M2faxNQWFf,Valence,LOATHE,2.0,1.09
R_eyQ92M2faxNQWFf,Valence,WORRY,2.0,1.038
R_eyQ92M2faxNQWFf,Phys/Psych,TRUST,2.0,1.094
R_eyQ92M2faxNQWFf,Phys/Psych,PINCH,1.0,1.094
R_eyQ92M2faxNQWFf,Phys/Psych,REGRET,1.0,1.094
R_eyQ92M2faxNQWFf,Phys/Psych,BUILD,1.0,1.094
R_eyQ92M2faxNQWFf,Phys/Psych,CUDDLE,1.0,1.747
R_eyQ92M2faxNQWFf,Phys/Psych,REPAIR,1.0,0.952
R_eyQ92M2faxNQWFf,Phys/Psych,CARESS,1.0,1.186
R_eyQ92M2faxNQWFf,Phys/Psych,PET,1.0,0.896
R_eyQ92M2faxNQWFf,Phys/Psych,PRODUCE,1.0,1.042
R_eyQ92M2faxNQWFf,Phys/Psych,SCULPT,1.0,1.091
R_eyQ92M2faxNQWFf,Phys/Psych,TWINKLE,1.0,1.567
R_eyQ92M2faxNQWFf,Phys/Psych,DECORATE,1.0,1.251
R_eyQ92M2faxNQWFf,Phys/Psych,PRAISE,2.0,1.04
R_eyQ92M2faxNQWFf,Phys/Psych,THRILL,2.0,1.575
R_eyQ92M2faxNQWFf,Phys/Psych,CONTENT,2.0,1.022
R_eyQ92M2faxNQWFf,Phys/Psych,APPRECIATE,2.0,0.92
R_eyQ92M2faxNQWFf,Phys/Psych,IMPRESS,2.0,0.917
R_eyQ92M2faxNQWFf,Phys/Psych,RESPECT,2.0,1.122
R_eyQ92M2faxNQWFf,Phys/Psych,ADMIRE,2.0,0.909
R_eyQ92M2faxNQWFf,Phys/Psych,ADORE,1.0,1.041
R_eyQ92M2faxNQWFf,Phys/Psych,CHERISH,2.0,0.949
R_eyQ92M2faxNQWFf,Phys/Psych,PULVERIZE,1.0,1.257
R_eyQ92M2faxNQWFf,Phys/Psych,SMASH,1.0,1.277
R_eyQ92M2faxNQWFf,Phys/Psych,KNIFE,1.0,1.105
R_eyQ92M2faxNQWFf,Phys/Psych,SLAUGHTER,1.0,1.201
R_eyQ92M2faxNQWFf,Phys/Psych,SLASH,1.0,1.094
R_eyQ92M2faxNQWFf,Phys/Psych,POLLUTE,1.0,1.444
R_eyQ92M2faxNQWFf,Phys/Psych,DELETE,1.0,1.604
R_eyQ92M2faxNQWFf,Phys/Psych,CORRODE,1.0,1.375
R_eyQ92M2faxNQWFf,Phys/Psych,DESTROY,1.0,1.626
R_eyQ92M2faxNQWFf,Phys/Psych,DIRTY,1.0,1.012
R_eyQ92M2faxNQWFf,Phys/Psych,LAMENT,2.0,1.329
R_eyQ92M2faxNQWFf,Phys/Psych,DISTRESS,,2.009
R_eyQ92M2faxNQWFf,Phys/Psych,OFFEND,2.0,1.145
R_eyQ92M2faxNQWFf,Phys/Psych,DISPLEASE,2.0,1.193
